ds,y
2020-05-01 17:41:54.701999903,0.022384038
2020-05-01 17:42:54.703000069,0.018659646999999998
2020-05-01 17:43:54.703000069,0.021299112000000002
2020-05-01 17:44:54.703000069,0.022067286000000002
2020-05-01 17:45:54.701999903,0.018309627
2020-05-01 17:46:54.703000069,0.021380528
2020-05-01 17:47:54.701999903,0.020899283
2020-05-01 17:48:54.703000069,0.023110429
2020-05-01 17:49:54.703000069,0.02174051
2020-05-01 17:50:54.703000069,0.019714943000000002
2020-05-01 17:51:54.703000069,0.02065662
2020-05-01 17:52:54.701999903,0.021425612
2020-05-01 17:53:54.703000069,0.019450005
2020-05-01 17:54:54.703000069,0.020016277
2020-05-01 17:55:54.703000069,0.022531548999999998
2020-05-01 17:56:54.703000069,0.019872392
2020-05-01 17:57:54.703000069,0.020094356
2020-05-01 17:58:54.703000069,0.019673897
2020-05-01 17:59:54.703000069,0.023040782000000003
2020-05-01 18:00:54.703000069,0.020382044
2020-05-01 18:01:54.703000069,0.020381515
2020-05-01 18:02:54.703000069,0.01749205
2020-05-01 18:03:54.703000069,0.020771513999999998
2020-05-01 18:04:54.703000069,0.020510105
2020-05-01 18:05:54.701999903,0.019304351
2020-05-01 18:06:54.703000069,0.019145135
2020-05-01 18:07:54.703000069,0.019132696
2020-05-01 18:08:54.703000069,0.017738497
2020-05-01 18:09:54.703000069,0.01944527
2020-05-01 18:10:54.703000069,0.019573857
2020-05-01 18:11:54.703000069,0.021076796000000002
2020-05-01 18:12:54.703000069,0.018968732
2020-05-01 18:13:54.703000069,0.019270831000000002
2020-05-01 18:14:54.703000069,0.018697822
2020-05-01 18:15:54.703000069,0.02056694
2020-05-01 18:16:54.703000069,0.022994132999999996
2020-05-01 18:17:54.703000069,0.022603488999999997
2020-05-01 18:18:54.703000069,0.022547246
2020-05-01 18:19:54.703000069,0.020451854
2020-05-01 18:20:54.703000069,0.024311622
2020-05-01 18:21:54.703000069,0.021691499
2020-05-01 18:22:54.703000069,0.020619742
2020-05-01 18:23:54.701999903,0.021098977999999997
2020-05-01 18:24:54.703000069,0.020492811
2020-05-01 18:25:54.703000069,0.018359079
2020-05-01 18:26:54.703000069,0.021220064
2020-05-01 18:27:54.703000069,0.019653812
2020-05-01 18:28:54.703000069,0.022499513
2020-05-01 18:29:54.703000069,0.021409186
2020-05-01 18:30:54.703000069,0.019433088
2020-05-01 18:31:54.703000069,0.019341445
2020-05-01 18:32:54.703000069,0.021880537999999998
2020-05-01 18:33:54.703000069,0.020337885
2020-05-01 18:34:54.703000069,0.020749036999999998
2020-05-01 18:35:54.703000069,0.021145996
2020-05-01 18:36:54.701999903,0.02206319
2020-05-01 18:37:54.703000069,0.020085506
2020-05-01 18:38:54.703000069,0.019846764
2020-05-01 18:39:54.703000069,0.021846393
2020-05-01 18:40:54.703000069,0.02028343
2020-05-01 18:41:54.701999903,0.020807083
2020-05-01 18:42:54.703000069,0.021405115
2020-05-01 18:43:54.703000069,0.02261241
2020-05-01 18:44:54.703000069,0.019109223999999998
2020-05-01 18:45:54.703000069,0.021904994
2020-05-01 18:46:54.703000069,0.020666031
2020-05-01 18:47:54.701999903,0.021435042999999997
2020-05-01 18:48:54.701999903,0.01939802
2020-05-01 18:49:54.703000069,0.021768199
2020-05-01 18:50:54.703000069,0.020733595
2020-05-01 18:51:54.703000069,0.02313081
2020-05-01 18:52:54.703000069,0.02344106
2020-05-01 18:53:54.703000069,0.02246647
2020-05-01 18:54:54.701999903,0.020393681
2020-05-01 18:55:54.701999903,0.023508812
2020-05-01 18:56:54.701999903,0.021065782
2020-05-01 18:57:54.701999903,0.020965915
2020-05-01 18:58:54.703000069,0.025111097000000002
2020-05-01 18:59:54.703000069,0.020375151
2020-05-01 19:00:54.703000069,0.019365758
2020-05-01 19:01:54.703000069,0.019312547
2020-05-01 19:02:54.701999903,0.01986843
2020-05-01 19:03:54.703000069,0.019200177
2020-05-01 19:04:54.703000069,0.019207049
2020-05-01 19:05:54.701999903,0.018272482
2020-05-01 19:06:54.703000069,0.018682115
2020-05-01 19:07:54.703000069,0.022731674
2020-05-01 19:08:54.701999903,0.019656273000000002
2020-05-01 19:09:54.703000069,0.020581275
2020-05-01 19:10:54.703000069,0.024087187000000003
2020-05-01 19:11:54.703000069,0.020956199
2020-05-01 19:12:54.703000069,0.021260181
2020-05-01 19:13:54.703000069,0.020489331
2020-05-01 19:14:54.703000069,0.020611497
2020-05-01 19:15:54.703000069,0.02045618
2020-05-01 19:16:54.701999903,0.02075639
2020-05-01 19:17:54.703000069,0.021573065
2020-05-01 19:18:54.701999903,0.020976849
2020-05-01 19:19:54.703000069,0.020244756000000003
2020-05-01 19:20:54.703000069,0.018708978
2020-05-01 19:21:54.703000069,0.019266225
2020-05-01 19:22:54.703000069,0.024673652999999997
2020-05-01 19:23:54.701999903,0.021248705
2020-05-01 19:24:54.703000069,0.021750598
2020-05-01 19:25:54.703000069,0.021708647999999997
2020-05-01 19:26:54.703000069,0.020108839
2020-05-01 19:27:54.703000069,0.018364624
2020-05-01 19:28:54.703000069,0.019115932
2020-05-01 19:29:54.703000069,0.020254636
2020-05-01 19:30:54.703000069,0.020522258
2020-05-01 19:31:54.703000069,0.019627175
2020-05-01 19:32:54.703000069,0.020166163
2020-05-01 19:33:54.703000069,0.019236658
2020-05-01 19:34:54.703000069,0.018962208
2020-05-01 19:35:54.703000069,0.020209952
2020-05-01 19:36:54.703000069,0.020616804
2020-05-01 19:37:54.703000069,0.018525942
2020-05-01 19:38:54.703000069,0.018185758
2020-05-01 19:39:54.703000069,0.020366881
2020-05-01 19:40:54.701999903,0.02055114
2020-05-01 19:41:54.703000069,0.02062274
2020-05-01 19:42:54.701999903,0.020522825
2020-05-01 19:43:54.703000069,0.018787234
2020-05-01 19:44:54.703000069,0.01831612
2020-05-01 19:45:54.701999903,0.02147845
2020-05-01 19:46:54.703000069,0.020597461
2020-05-01 19:47:54.703000069,0.020173147
2020-05-01 19:48:54.703000069,0.021581701000000002
2020-05-01 19:49:54.703000069,0.019400702
2020-05-01 19:50:54.703000069,0.022937407000000003
2020-05-01 19:51:54.703000069,0.026544888
2020-05-01 19:52:54.703000069,0.023638352
2020-05-01 19:53:54.703000069,0.022915077000000002
2020-05-01 19:54:54.703000069,0.021101462
2020-05-01 19:55:54.703000069,0.018357062
2020-05-01 19:56:54.703000069,0.018215479
2020-05-01 19:57:54.701999903,0.021876337000000003
2020-05-01 19:58:54.703000069,0.022413198999999998
2020-05-01 19:59:54.703000069,0.02139378
2020-05-01 20:00:54.701999903,0.020892891
2020-05-01 20:01:54.703000069,0.019458875
2020-05-01 20:02:54.703000069,0.019918899
2020-05-01 20:03:54.703000069,0.019493619
2020-05-01 20:04:54.703000069,0.019749547
2020-05-01 20:05:54.701999903,0.018612503
2020-05-01 20:06:54.703000069,0.02324281
2020-05-01 20:07:54.703000069,0.020112681
2020-05-01 20:08:54.703000069,0.018744473
2020-05-01 20:09:54.703000069,0.020280765
2020-05-01 20:10:54.701999903,0.019747146
2020-05-01 20:11:54.703000069,0.022508068
2020-05-01 20:12:54.701999903,0.020565835
2020-05-01 20:13:54.703000069,0.021625342000000002
2020-05-01 20:14:54.703000069,0.020390414
2020-05-01 20:15:54.703999996,0.025947743
2020-05-01 20:16:54.703000069,0.022630473999999998
2020-05-01 20:17:54.703000069,0.024174723
2020-05-01 20:18:54.703000069,0.020594308999999998
2020-05-01 20:19:54.703000069,0.021465453
2020-05-01 20:20:54.703000069,0.0225582
2020-05-01 20:21:54.703000069,0.020299962
2020-05-01 20:22:54.701999903,0.022224913
2020-05-01 20:23:54.701999903,0.020766342
2020-05-01 20:24:54.701999903,0.020023188
2020-05-01 20:25:54.703000069,0.020475781000000002
2020-05-01 20:26:54.701999903,0.026835265
2020-05-01 20:27:54.703000069,0.020736646
2020-05-01 20:28:54.703000069,0.02140076
2020-05-01 20:29:54.703000069,0.018661438
2020-05-01 20:30:54.703000069,0.020062732
2020-05-01 20:31:54.703000069,0.01946324
2020-05-01 20:32:54.703000069,0.021601763
2020-05-01 20:33:54.703000069,0.020491476
2020-05-01 20:34:54.703000069,0.020864761000000002
2020-05-01 20:35:54.703000069,0.018662615
2020-05-01 20:36:54.703000069,0.018412613
2020-05-01 20:37:54.703000069,0.021033998999999998
2020-05-01 20:38:54.703000069,0.020935378
2020-05-01 20:39:54.703000069,0.021133594
2020-05-01 20:40:54.703000069,0.021960467999999997
2020-05-01 20:41:54.703000069,0.020664771999999998
2020-05-01 20:42:54.703000069,0.019807728
2020-05-01 20:43:54.703000069,0.018247131
2020-05-01 20:44:54.703000069,0.020737214
2020-05-01 20:45:54.703000069,0.019777819
2020-05-01 20:46:54.703000069,0.020452054
2020-05-01 20:47:54.701999903,0.020229943
2020-05-01 20:48:54.701999903,0.020363341
2020-05-01 20:49:54.703000069,0.017739506000000002
2020-05-01 20:50:54.703000069,0.020077681
2020-05-01 20:51:54.703000069,0.020587486000000002
2020-05-01 20:52:54.703000069,0.019061903999999998
2020-05-01 20:53:54.703000069,0.020198096000000002
2020-05-01 20:54:54.701999903,0.019808797
2020-05-01 20:55:54.703000069,0.020032997
2020-05-01 20:56:54.703000069,0.018971407
2020-05-01 20:57:54.703000069,0.020296063
2020-05-01 20:58:54.701999903,0.021824918
2020-05-01 20:59:54.703000069,0.021766569
2020-05-01 21:00:54.703000069,0.021230528999999998
2020-05-01 21:01:54.701999903,0.018038804
2020-05-01 21:02:54.703000069,0.018408875
2020-05-01 21:03:54.703000069,0.018844723
2020-05-01 21:04:54.703000069,0.022034602
2020-05-01 21:05:54.703000069,0.020239469
2020-05-01 21:06:54.703000069,0.019756141
2020-05-01 21:07:54.703000069,0.018966896
2020-05-01 21:08:54.701999903,0.02076959
2020-05-01 21:09:54.703000069,0.020484723
2020-05-01 21:10:54.703000069,0.020178205
2020-05-01 21:11:54.703000069,0.018898966
2020-05-01 21:12:54.703000069,0.021095713
2020-05-01 21:13:54.703000069,0.019667457
2020-05-01 21:14:54.703000069,0.02048165
2020-05-01 21:15:54.703000069,0.020069565
2020-05-01 21:16:54.703000069,0.019955788999999998
2020-05-01 21:17:54.703000069,0.022010921
2020-05-01 21:18:54.703000069,0.019856398
2020-05-01 21:19:54.703000069,0.020718458999999998
2020-05-01 21:20:54.703000069,0.018877756000000002
2020-05-01 21:21:54.703000069,0.019121495
2020-05-01 21:22:54.701999903,0.022573391
2020-05-01 21:23:54.703000069,0.019694436000000003
2020-05-01 21:24:54.703000069,0.020947972
2020-05-01 21:25:54.703000069,0.019564396
2020-05-01 21:26:54.703000069,0.019449951
2020-05-01 21:27:54.703000069,0.020537673
2020-05-01 21:28:54.703000069,0.021428739
2020-05-01 21:29:54.701999903,0.024779067999999998
2020-05-01 21:30:54.703000069,0.02046859
2020-05-01 21:31:54.701999903,0.019527759
2020-05-01 21:32:54.703000069,0.017459255
2020-05-01 21:33:54.703000069,0.018135698999999998
2020-05-01 21:34:54.701999903,0.020302085
2020-05-01 21:35:54.703000069,0.020175498
2020-05-01 21:36:54.701999903,0.021656738999999998
2020-05-01 21:37:54.703000069,0.021615979
2020-05-01 21:38:54.703000069,0.019663668999999998
2020-05-01 21:39:54.703000069,0.018680268
2020-05-01 21:40:54.703000069,0.020209858
2020-05-01 21:41:54.703000069,0.021329163999999998
2020-05-01 21:42:54.703000069,0.021746041
2020-05-01 21:43:54.703000069,0.023068205
2020-05-01 21:44:54.703000069,0.021430296
2020-05-01 21:45:54.703000069,0.02004743
2020-05-01 21:46:54.703000069,0.02140338
2020-05-01 21:47:54.703000069,0.021150577
2020-05-01 21:48:54.703000069,0.019712199
2020-05-01 21:49:54.703000069,0.019284345
2020-05-01 21:50:54.703000069,0.019585084
2020-05-01 21:51:54.703000069,0.07686273
2020-05-01 21:52:54.703000069,0.017684018
2020-05-01 21:53:54.703000069,0.019601116000000002
2020-05-01 21:54:54.703000069,0.021365722
2020-05-01 21:55:54.701999903,0.019928613
2020-05-01 21:56:54.703000069,0.020557395
2020-05-01 21:57:54.701999903,0.018854665
2020-05-01 21:58:54.703000069,0.019406422
2020-05-01 21:59:54.703000069,0.020058857
2020-05-01 22:00:54.701999903,0.020589417
2020-05-01 22:01:54.703000069,0.019792695
2020-05-01 22:02:54.701999903,0.021820895
2020-05-01 22:03:54.701999903,0.022906122999999997
2020-05-01 22:04:54.703000069,0.021452442999999998
2020-05-01 22:05:54.703000069,0.020374335
2020-05-01 22:06:54.703999996,0.032207446
2020-05-01 22:07:54.701999903,0.018760313
2020-05-01 22:08:54.701999903,0.020364276
2020-05-01 22:09:54.703000069,0.020560222
2020-05-01 22:10:54.703000069,0.020906558000000002
2020-05-01 22:11:54.701999903,0.01949126
2020-05-01 22:12:54.703000069,0.023522177000000002
2020-05-01 22:13:54.703000069,0.021249978
2020-05-01 22:14:54.703000069,0.020322516000000002
2020-05-01 22:15:54.703000069,0.018533682
2020-05-01 22:16:54.703000069,0.019587469
2020-05-01 22:17:54.703000069,0.019389484
2020-05-01 22:18:54.703000069,0.020163391
2020-05-01 22:19:54.703000069,0.018941193000000002
2020-05-01 22:20:54.701999903,0.021214735
2020-05-01 22:21:54.703000069,0.021039939
2020-05-01 22:22:54.703000069,0.020300956999999998
2020-05-01 22:23:54.703000069,0.019974116
2020-05-01 22:24:54.703000069,0.021080507000000002
2020-05-01 22:25:54.701999903,0.021290958999999998
2020-05-01 22:26:54.703000069,0.019328559
2020-05-01 22:27:54.703000069,0.022729857000000003
2020-05-01 22:28:54.703000069,0.018926248
2020-05-01 22:29:54.703000069,0.019806344
2020-05-01 22:30:54.701999903,0.029514306
2020-05-01 22:31:54.703000069,0.01955579
2020-05-01 22:32:54.703000069,0.020439703
2020-05-01 22:33:54.703000069,0.019715837
2020-05-01 22:34:54.703000069,0.021650225
2020-05-01 22:35:54.703000069,0.019451933
2020-05-01 22:36:54.703000069,0.019651184
2020-05-01 22:37:54.703000069,0.021281783999999998
2020-05-01 22:38:54.703000069,0.018275068000000002
2020-05-01 22:39:54.703000069,0.226647297
2020-05-01 22:40:54.703000069,0.019917304
2020-05-01 22:41:54.703000069,0.021716577
2020-05-01 22:42:54.703000069,0.02122197
2020-05-01 22:43:54.703000069,0.022461375
2020-05-01 22:44:54.703000069,0.020848283999999998
2020-05-01 22:45:54.703000069,0.022971975
2020-05-01 22:46:54.703000069,0.020978221000000002
2020-05-01 22:47:54.701999903,0.019857705
2020-05-01 22:48:54.703000069,0.019551487
2020-05-01 22:49:54.701999903,0.022754072
2020-05-01 22:50:54.703000069,0.020340936
2020-05-01 22:51:54.703000069,0.018708289
2020-05-01 22:52:54.701999903,0.019335734
2020-05-01 22:53:54.703000069,0.021540312000000002
2020-05-01 22:54:54.703000069,0.022385882000000003
2020-05-01 22:55:54.703000069,0.021095591
2020-05-01 22:56:54.703000069,0.020876337
2020-05-01 22:57:54.703000069,0.021932188
2020-05-01 22:58:54.703000069,0.019260004
2020-05-01 22:59:54.703000069,0.01951107
2020-05-01 23:00:54.703000069,0.019733451000000003
2020-05-01 23:01:54.703000069,0.021051971000000003
2020-05-01 23:02:54.703000069,0.019135525
2020-05-01 23:03:54.703000069,0.022751399
2020-05-01 23:04:54.703000069,0.019229625
2020-05-01 23:05:54.703000069,0.020325216
2020-05-01 23:06:54.703000069,0.018707002
2020-05-01 23:07:54.703000069,0.021006862999999997
2020-05-01 23:08:54.703000069,0.020165575
2020-05-01 23:09:54.703000069,0.021742597000000002
2020-05-01 23:10:54.703000069,0.019821982
2020-05-01 23:11:54.703000069,0.019246671
2020-05-01 23:12:54.703000069,0.22066953600000003
2020-05-01 23:13:54.703000069,0.020690563999999998
2020-05-01 23:14:54.701999903,0.020992153
2020-05-01 23:15:54.703000069,0.022049066000000003
2020-05-01 23:16:54.701999903,0.021076007999999997
2020-05-01 23:17:54.701999903,0.021212341000000003
2020-05-01 23:18:54.701999903,0.022382792999999998
2020-05-01 23:19:54.703000069,0.020933137
2020-05-01 23:20:54.703000069,0.022016054
2020-05-01 23:21:54.703000069,0.022619557000000002
2020-05-01 23:22:54.703000069,0.019425051999999998
2020-05-01 23:23:54.703000069,0.021094617000000003
2020-05-01 23:24:54.703000069,0.020405549
2020-05-01 23:25:54.703000069,0.018236111
2020-05-01 23:26:54.703000069,0.019730317
2020-05-01 23:27:54.701999903,0.021950657999999998
2020-05-01 23:28:54.701999903,0.019401773
2020-05-01 23:29:54.703000069,0.021014615
2020-05-01 23:30:54.703000069,0.019501766
2020-05-01 23:31:54.703000069,0.018730826000000003
2020-05-01 23:32:54.703000069,0.021376246
2020-05-01 23:33:54.703000069,0.0192683
2020-05-01 23:34:54.701999903,0.022404421
2020-05-01 23:35:54.703000069,0.020670326
2020-05-01 23:36:54.703000069,0.019853733000000002
2020-05-01 23:37:54.703000069,0.020292081
2020-05-01 23:38:54.703000069,0.021370444
2020-05-01 23:39:54.703000069,0.020413916
2020-05-01 23:40:54.703000069,0.024347549
2020-05-01 23:41:54.707000017,0.018389677
2020-05-01 23:42:54.703000069,0.018692062
2020-05-01 23:43:54.703000069,0.018456204
2020-05-01 23:44:54.703000069,0.019891318
2020-05-01 23:45:54.701999903,0.022867831
2020-05-01 23:46:54.701999903,0.020219823
2020-05-01 23:47:54.703000069,0.018942304
2020-05-01 23:48:54.703000069,0.01931822
2020-05-01 23:49:54.701999903,0.022777796
2020-05-01 23:50:54.703000069,0.021278957
2020-05-01 23:51:54.703000069,0.02112718
2020-05-01 23:52:54.703000069,0.021030845
2020-05-01 23:53:54.703000069,0.018441238999999998
2020-05-01 23:54:54.703000069,0.017783626
2020-05-01 23:55:54.703000069,0.020228951000000002
2020-05-01 23:56:54.701999903,0.019314011000000002
2020-05-01 23:57:54.703000069,0.01878375
2020-05-01 23:58:54.703000069,0.020640258
2020-05-01 23:59:54.703000069,0.0213883
2020-05-02 00:00:54.703000069,0.020603696
2020-05-02 00:01:54.703000069,0.018438431
2020-05-02 00:02:54.703000069,0.019909433
2020-05-02 00:03:54.703000069,0.022142965
2020-05-02 00:04:54.703000069,0.020438826
2020-05-02 00:05:54.703000069,0.020003007
2020-05-02 00:06:54.703000069,0.019562447
2020-05-02 00:07:54.701999903,0.02028709
2020-05-02 00:08:54.703000069,0.020622124
2020-05-02 00:09:54.703000069,0.022593095
2020-05-02 00:10:54.703000069,0.021056832999999997
2020-05-02 00:11:54.703000069,0.018638532
2020-05-02 00:12:54.703000069,0.020524594
2020-05-02 00:13:54.703000069,0.021585741000000002
2020-05-02 00:14:54.703000069,0.019905543
2020-05-02 00:15:54.703000069,0.021596947999999998
2020-05-02 00:16:54.703000069,0.021300178
2020-05-02 00:17:54.703000069,0.021201189
2020-05-02 00:18:54.703000069,0.037923917
2020-05-02 00:19:54.703000069,0.020561804
2020-05-02 00:20:54.701999903,0.017848545
2020-05-02 00:21:54.703000069,0.020797956
2020-05-02 00:22:54.703000069,0.019687058
2020-05-02 00:23:54.703000069,0.018404779
2020-05-02 00:24:54.701999903,0.021071477
2020-05-02 00:25:54.703000069,0.021023575
2020-05-02 00:26:54.701999903,0.018758923
2020-05-02 00:27:54.703000069,0.020086466
2020-05-02 00:28:54.703000069,0.022883547999999997
2020-05-02 00:29:54.703000069,0.024049188
2020-05-02 00:30:54.701999903,0.020670792
2020-05-02 00:31:54.701999903,0.02031372
2020-05-02 00:32:54.701999903,0.022606208
2020-05-02 00:33:54.703000069,0.020097578
2020-05-02 00:34:54.703000069,0.019496063
2020-05-02 00:35:54.703000069,0.01914682
2020-05-02 00:36:54.703000069,0.019987353
2020-05-02 00:37:54.703000069,0.021535118
2020-05-02 00:38:54.703000069,0.022275511
2020-05-02 00:39:54.703000069,0.020282762
2020-05-02 00:40:54.703000069,0.020687999
2020-05-02 00:41:54.703000069,0.020556744
2020-05-02 00:42:54.703000069,0.021458117999999998
2020-05-02 00:43:54.703000069,0.020591557
2020-05-02 00:44:54.703000069,0.01865965
2020-05-02 00:45:54.701999903,0.019219059
2020-05-02 00:46:54.703000069,0.020906482
2020-05-02 00:47:54.703000069,0.019690176
2020-05-02 00:48:54.703000069,0.017940305
2020-05-02 00:49:54.703000069,0.021658532999999997
2020-05-02 00:50:54.701999903,0.018142667
2020-05-02 00:51:54.703000069,0.0209793
2020-05-02 00:52:54.703000069,0.020229983
2020-05-02 00:53:54.703000069,0.019317788
2020-05-02 00:54:54.703000069,0.020648747
2020-05-02 00:55:54.703000069,0.02119006
2020-05-02 00:56:54.703000069,0.018725455
2020-05-02 00:57:54.701999903,0.020153598
2020-05-02 00:58:54.703000069,0.021700629
2020-05-02 00:59:54.701999903,0.020718073
2020-05-02 01:00:54.703000069,0.018741786
2020-05-02 01:01:54.703000069,0.019174007
2020-05-02 01:02:54.701999903,0.020608862
2020-05-02 01:03:54.703000069,0.018423362
2020-05-02 01:04:54.703000069,0.019314921000000002
2020-05-02 01:05:54.701999903,0.021562892
2020-05-02 01:06:54.703000069,0.02253633
2020-05-02 01:07:54.703000069,0.021379309
2020-05-02 01:08:54.703000069,0.021247846
2020-05-02 01:09:54.703000069,0.022640342
2020-05-02 01:10:54.703000069,0.021289456000000002
2020-05-02 01:11:54.703000069,0.020869545
2020-05-02 01:12:54.703000069,0.02158661
2020-05-02 01:13:54.701999903,0.022311067999999996
2020-05-02 01:14:54.703000069,0.019975238
2020-05-02 01:15:54.703000069,0.021653522999999997
2020-05-02 01:16:54.703000069,0.026504713
2020-05-02 01:17:54.703000069,0.021279592000000003
2020-05-02 01:18:54.703000069,0.020196115
2020-05-02 01:19:54.703000069,0.021191152
2020-05-02 01:20:54.703000069,0.020723867
2020-05-02 01:21:54.703000069,0.021742068
2020-05-02 01:22:54.703000069,0.020538487
2020-05-02 01:23:54.703000069,0.020437199
2020-05-02 01:24:54.703000069,0.020955933
2020-05-02 01:25:54.703000069,0.022055541
2020-05-02 01:26:54.703000069,0.019949283999999998
2020-05-02 01:27:54.701999903,0.020008745
2020-05-02 01:28:54.703000069,0.019588448999999997
2020-05-02 01:29:54.703000069,0.021292511
2020-05-02 01:30:54.703000069,0.017666658000000002
2020-05-02 01:31:54.703000069,0.021795684
2020-05-02 01:32:54.703000069,0.021516826
2020-05-02 01:33:54.703000069,0.020116854
2020-05-02 01:34:54.703000069,0.019098129
2020-05-02 01:35:54.703000069,0.021754337000000002
2020-05-02 01:36:54.703000069,0.021664687000000002
2020-05-02 01:37:54.703000069,0.020517328
2020-05-02 01:38:54.703000069,0.022555431
2020-05-02 01:39:54.703000069,0.019979159
2020-05-02 01:40:54.701999903,0.020115428
2020-05-02 01:41:54.703000069,0.019639667
2020-05-02 01:42:54.703000069,0.021214222999999997
2020-05-02 01:43:54.701999903,0.019954985
2020-05-02 01:44:54.703000069,0.018531318999999997
2020-05-02 01:45:54.701999903,0.019996965
2020-05-02 01:46:54.703000069,0.020049265
2020-05-02 01:47:54.703000069,0.018794583
2020-05-02 01:48:54.701999903,0.020744789
2020-05-02 01:49:54.703000069,0.020796828
2020-05-02 01:50:54.703000069,0.021423332000000003
2020-05-02 01:51:54.703000069,0.018602863
2020-05-02 01:52:54.703000069,0.01975461
2020-05-02 01:53:54.703000069,0.020954346999999998
2020-05-02 01:54:54.703000069,0.020998077
2020-05-02 01:55:54.703000069,0.022158552999999998
2020-05-02 01:56:54.701999903,0.019732702
2020-05-02 01:57:54.703000069,0.019314765
2020-05-02 01:58:54.703000069,0.019512313
2020-05-02 01:59:54.703000069,0.020336397
2020-05-02 02:00:54.703000069,0.022524203
2020-05-02 02:01:54.703000069,0.02040526
2020-05-02 02:02:54.701999903,0.020775283000000002
2020-05-02 02:03:54.703000069,0.018773163
2020-05-02 02:04:54.703000069,0.021909355
2020-05-02 02:05:54.703000069,0.020104481
2020-05-02 02:06:54.703000069,0.018745102
2020-05-02 02:07:54.703000069,0.019255674
2020-05-02 02:08:54.703000069,0.018539774
2020-05-02 02:09:54.703000069,0.02020383
2020-05-02 02:10:54.703000069,0.02051036
2020-05-02 02:11:54.703000069,0.017892717
2020-05-02 02:12:54.703000069,0.024734221
2020-05-02 02:13:54.703000069,0.019003829
2020-05-02 02:14:54.703000069,0.018154676
2020-05-02 02:15:54.703000069,0.019118364
