ds,y
2020-05-01 19:17:54.703000069,32229
2020-05-01 19:18:54.701999903,32231
2020-05-01 19:19:54.703000069,32233
2020-05-01 19:20:54.703000069,32235
2020-05-01 19:21:54.703000069,32237
2020-05-01 19:22:54.703000069,32239
2020-05-01 19:23:54.701999903,32241
2020-05-01 19:24:54.703000069,32243
2020-05-01 19:25:54.703000069,32245
2020-05-01 19:26:54.703000069,32247
2020-05-01 19:27:54.703000069,32249
2020-05-01 19:28:54.703000069,32251
2020-05-01 19:29:54.703000069,32253
2020-05-01 19:30:54.703000069,32255
2020-05-01 19:31:54.703000069,32257
2020-05-01 19:32:54.703000069,32259
2020-05-01 19:33:54.703000069,32261
2020-05-01 19:34:54.703000069,32263
2020-05-01 19:35:54.703000069,32265
2020-05-01 19:36:54.703000069,32267
2020-05-01 19:37:54.703000069,32269
2020-05-01 19:38:54.703000069,32271
2020-05-01 19:39:54.703000069,32273
2020-05-01 19:40:54.701999903,32275
2020-05-01 19:41:54.703000069,32277
2020-05-01 19:42:54.701999903,32279
2020-05-01 19:43:54.703000069,32281
2020-05-01 19:44:54.703000069,32283
2020-05-01 19:45:54.701999903,32285
2020-05-01 19:46:54.703000069,32287
2020-05-01 19:47:54.703000069,32289
2020-05-01 19:48:54.703000069,32291
2020-05-01 19:49:54.703000069,32293
2020-05-01 19:50:54.703000069,32295
2020-05-01 19:51:54.703000069,32297
2020-05-01 19:52:54.703000069,32299
2020-05-01 19:53:54.703000069,32301
2020-05-01 19:54:54.703000069,32303
2020-05-01 19:55:54.703000069,32305
2020-05-01 19:56:54.703000069,32307
2020-05-01 19:57:54.701999903,32309
2020-05-01 19:58:54.703000069,32311
2020-05-01 19:59:54.703000069,32313
2020-05-01 20:00:54.701999903,32315
2020-05-01 20:01:54.703000069,32317
2020-05-01 20:02:54.703000069,32319
2020-05-01 20:03:54.703000069,32321
2020-05-01 20:04:54.703000069,32323
2020-05-01 20:05:54.701999903,32325
2020-05-01 20:06:54.703000069,32327
2020-05-01 20:07:54.703000069,32329
2020-05-01 20:08:54.703000069,32331
2020-05-01 20:09:54.703000069,32333
2020-05-01 20:10:54.701999903,32335
2020-05-01 20:11:54.703000069,32337
2020-05-01 20:12:54.701999903,32339
2020-05-01 20:13:54.703000069,32341
2020-05-01 20:14:54.703000069,32343
2020-05-01 20:15:54.703999996,32345
2020-05-01 20:16:54.703000069,32347
2020-05-01 20:17:54.703000069,32349
2020-05-01 20:18:54.703000069,32351
2020-05-01 20:19:54.703000069,32353
2020-05-01 20:20:54.703000069,32355
2020-05-01 20:21:54.703000069,32357
2020-05-01 20:22:54.701999903,32359
2020-05-01 20:23:54.701999903,32361
2020-05-01 20:24:54.701999903,32363
2020-05-01 20:25:54.703000069,32365
2020-05-01 20:26:54.701999903,32367
2020-05-01 20:27:54.703000069,32369
2020-05-01 20:28:54.703000069,32371
2020-05-01 20:29:54.703000069,32373
2020-05-01 20:30:54.703000069,32375
2020-05-01 20:31:54.703000069,32377
2020-05-01 20:32:54.703000069,32379
2020-05-01 20:33:54.703000069,32381
2020-05-01 20:34:54.703000069,32383
2020-05-01 20:35:54.703000069,32385
2020-05-01 20:36:54.703000069,32387
2020-05-01 20:37:54.703000069,32389
2020-05-01 20:38:54.703000069,32391
2020-05-01 20:39:54.703000069,32393
2020-05-01 20:40:54.703000069,32395
2020-05-01 20:41:54.703000069,32397
2020-05-01 20:42:54.703000069,32399
2020-05-01 20:43:54.703000069,32401
2020-05-01 20:44:54.703000069,32403
2020-05-01 20:45:54.703000069,32405
2020-05-01 20:46:54.703000069,32407
2020-05-01 20:47:54.701999903,32409
2020-05-01 20:48:54.701999903,32411
2020-05-01 20:49:54.703000069,32413
2020-05-01 20:50:54.703000069,32415
2020-05-01 20:51:54.703000069,32417
2020-05-01 20:52:54.703000069,32419
2020-05-01 20:53:54.703000069,32421
2020-05-01 20:54:54.701999903,32423
2020-05-01 20:55:54.703000069,32425
2020-05-01 20:56:54.703000069,32427
2020-05-01 20:57:54.703000069,32429
2020-05-01 20:58:54.701999903,32431
2020-05-01 20:59:54.703000069,32433
2020-05-01 21:00:54.703000069,32435
2020-05-01 21:01:54.701999903,32437
2020-05-01 21:02:54.703000069,32439
2020-05-01 21:03:54.703000069,32441
2020-05-01 21:04:54.703000069,32443
2020-05-01 21:05:54.703000069,32445
2020-05-01 21:06:54.703000069,32447
2020-05-01 21:07:54.703000069,32449
2020-05-01 21:08:54.701999903,32451
2020-05-01 21:09:54.703000069,32453
2020-05-01 21:10:54.703000069,32455
2020-05-01 21:11:54.703000069,32457
2020-05-01 21:12:54.703000069,32459
2020-05-01 21:13:54.703000069,32461
2020-05-01 21:14:54.703000069,32463
2020-05-01 21:15:54.703000069,32465
2020-05-01 21:16:54.703000069,32467
2020-05-01 21:17:54.703000069,32469
2020-05-01 21:18:54.703000069,32471
2020-05-01 21:19:54.703000069,32473
2020-05-01 21:20:54.703000069,32475
2020-05-01 21:21:54.703000069,32477
2020-05-01 21:22:54.701999903,32479
2020-05-01 21:23:54.703000069,32481
2020-05-01 21:24:54.703000069,32483
2020-05-01 21:25:54.703000069,32485
2020-05-01 21:26:54.703000069,32487
2020-05-01 21:27:54.703000069,32489
2020-05-01 21:28:54.703000069,32491
2020-05-01 21:29:54.701999903,32493
2020-05-01 21:30:54.703000069,32495
2020-05-01 21:31:54.701999903,32497
2020-05-01 21:32:54.703000069,32499
2020-05-01 21:33:54.703000069,32501
2020-05-01 21:34:54.701999903,32503
2020-05-01 21:35:54.703000069,32505
2020-05-01 21:36:54.701999903,32507
2020-05-01 21:37:54.703000069,32509
2020-05-01 21:38:54.703000069,32511
2020-05-01 21:39:54.703000069,32513
2020-05-01 21:40:54.703000069,32515
2020-05-01 21:41:54.703000069,32517
2020-05-01 21:42:54.703000069,32519
2020-05-01 21:43:54.703000069,32521
2020-05-01 21:44:54.703000069,32523
2020-05-01 21:45:54.703000069,32525
2020-05-01 21:46:54.703000069,32527
2020-05-01 21:47:54.703000069,32529
2020-05-01 21:48:54.703000069,32531
2020-05-01 21:49:54.703000069,32533
2020-05-01 21:50:54.703000069,32535
2020-05-01 21:51:54.703000069,32537
2020-05-01 21:52:54.703000069,32539
2020-05-01 21:53:54.703000069,32541
2020-05-01 21:54:54.703000069,32543
2020-05-01 21:55:54.701999903,32545
2020-05-01 21:56:54.703000069,32547
2020-05-01 21:57:54.701999903,32549
2020-05-01 21:58:54.703000069,32551
2020-05-01 21:59:54.703000069,32553
2020-05-01 22:00:54.701999903,32555
2020-05-01 22:01:54.703000069,32557
2020-05-01 22:02:54.701999903,32559
2020-05-01 22:03:54.701999903,32561
2020-05-01 22:04:54.703000069,32563
2020-05-01 22:05:54.703000069,32565
2020-05-01 22:06:54.703999996,32567
2020-05-01 22:07:54.701999903,32569
2020-05-01 22:08:54.701999903,32571
2020-05-01 22:09:54.703000069,32573
2020-05-01 22:10:54.703000069,32575
2020-05-01 22:11:54.701999903,32577
2020-05-01 22:12:54.703000069,32579
2020-05-01 22:13:54.703000069,32581
2020-05-01 22:14:54.703000069,32583
2020-05-01 22:15:54.703000069,32585
2020-05-01 22:16:54.703000069,32587
2020-05-01 22:17:54.703000069,32589
2020-05-01 22:18:54.703000069,32591
2020-05-01 22:19:54.703000069,32593
2020-05-01 22:20:54.701999903,32595
2020-05-01 22:21:54.703000069,32597
2020-05-01 22:22:54.703000069,32599
2020-05-01 22:23:54.703000069,32601
2020-05-01 22:24:54.703000069,32603
2020-05-01 22:25:54.701999903,32605
2020-05-01 22:26:54.703000069,32607
2020-05-01 22:27:54.703000069,32609
2020-05-01 22:28:54.703000069,32611
2020-05-01 22:29:54.703000069,32613
2020-05-01 22:30:54.701999903,32615
2020-05-01 22:31:54.703000069,32617
2020-05-01 22:32:54.703000069,32619
2020-05-01 22:33:54.703000069,32621
2020-05-01 22:34:54.703000069,32623
2020-05-01 22:35:54.703000069,32625
2020-05-01 22:36:54.703000069,32627
2020-05-01 22:37:54.703000069,32629
2020-05-01 22:38:54.703000069,32631
2020-05-01 22:39:54.703000069,32633
2020-05-01 22:40:54.703000069,32635
2020-05-01 22:41:54.703000069,32637
2020-05-01 22:42:54.703000069,32639
2020-05-01 22:43:54.703000069,32641
2020-05-01 22:44:54.703000069,32643
2020-05-01 22:45:54.703000069,32645
2020-05-01 22:46:54.703000069,32647
2020-05-01 22:47:54.701999903,32649
2020-05-01 22:48:54.703000069,32651
2020-05-01 22:49:54.701999903,32653
2020-05-01 22:50:54.703000069,32655
2020-05-01 22:51:54.703000069,32657
2020-05-01 22:52:54.701999903,32659
2020-05-01 22:53:54.703000069,32661
2020-05-01 22:54:54.703000069,32663
2020-05-01 22:55:54.703000069,32665
2020-05-01 22:56:54.703000069,32667
2020-05-01 22:57:54.703000069,32669
2020-05-01 22:58:54.703000069,32671
2020-05-01 22:59:54.703000069,32673
2020-05-01 23:00:54.703000069,32675
2020-05-01 23:01:54.703000069,32677
2020-05-01 23:02:54.703000069,32679
2020-05-01 23:03:54.703000069,32681
2020-05-01 23:04:54.703000069,32683
2020-05-01 23:05:54.703000069,32685
2020-05-01 23:06:54.703000069,32687
2020-05-01 23:07:54.703000069,32689
2020-05-01 23:08:54.703000069,32691
2020-05-01 23:09:54.703000069,32693
2020-05-01 23:10:54.703000069,32695
2020-05-01 23:11:54.703000069,32697
2020-05-01 23:12:54.703000069,32699
2020-05-01 23:13:54.703000069,32701
2020-05-01 23:14:54.701999903,32703
2020-05-01 23:15:54.703000069,32705
2020-05-01 23:16:54.701999903,32707
2020-05-01 23:17:54.701999903,32709
2020-05-01 23:18:54.701999903,32711
2020-05-01 23:19:54.703000069,32713
2020-05-01 23:20:54.703000069,32715
2020-05-01 23:21:54.703000069,32717
2020-05-01 23:22:54.703000069,32719
2020-05-01 23:23:54.703000069,32721
2020-05-01 23:24:54.703000069,32723
2020-05-01 23:25:54.703000069,32725
2020-05-01 23:26:54.703000069,32727
2020-05-01 23:27:54.701999903,32729
2020-05-01 23:28:54.701999903,32731
2020-05-01 23:29:54.703000069,32733
2020-05-01 23:30:54.703000069,32735
2020-05-01 23:31:54.703000069,32737
2020-05-01 23:32:54.703000069,32739
2020-05-01 23:33:54.703000069,32741
2020-05-01 23:34:54.701999903,32743
2020-05-01 23:35:54.703000069,32745
2020-05-01 23:36:54.703000069,32747
2020-05-01 23:37:54.703000069,32749
2020-05-01 23:38:54.703000069,32751
2020-05-01 23:39:54.703000069,32753
2020-05-01 23:40:54.703000069,32755
2020-05-01 23:41:54.707000017,32757
2020-05-01 23:42:54.703000069,32759
2020-05-01 23:43:54.703000069,32761
2020-05-01 23:44:54.703000069,32763
2020-05-01 23:45:54.701999903,32765
2020-05-01 23:46:54.701999903,32767
2020-05-01 23:47:54.703000069,32769
2020-05-01 23:48:54.703000069,32771
2020-05-01 23:49:54.701999903,32773
2020-05-01 23:50:54.703000069,32775
2020-05-01 23:51:54.703000069,32777
2020-05-01 23:52:54.703000069,32779
2020-05-01 23:53:54.703000069,32781
2020-05-01 23:54:54.703000069,32783
2020-05-01 23:55:54.703000069,32785
2020-05-01 23:56:54.701999903,32787
2020-05-01 23:57:54.703000069,32789
2020-05-01 23:58:54.703000069,32791
2020-05-01 23:59:54.703000069,32793
2020-05-02 00:00:54.703000069,32795
2020-05-02 00:01:54.703000069,32797
2020-05-02 00:02:54.703000069,32799
2020-05-02 00:03:54.703000069,32801
2020-05-02 00:04:54.703000069,32803
2020-05-02 00:05:54.703000069,32805
2020-05-02 00:06:54.703000069,32807
2020-05-02 00:07:54.701999903,32809
2020-05-02 00:08:54.703000069,32811
2020-05-02 00:09:54.703000069,32813
2020-05-02 00:10:54.703000069,32815
2020-05-02 00:11:54.703000069,32817
2020-05-02 00:12:54.703000069,32819
2020-05-02 00:13:54.703000069,32821
2020-05-02 00:14:54.703000069,32823
2020-05-02 00:15:54.703000069,32825
2020-05-02 00:16:54.703000069,32827
2020-05-02 00:17:54.703000069,32829
2020-05-02 00:18:54.703000069,32831
2020-05-02 00:19:54.703000069,32833
2020-05-02 00:20:54.701999903,32835
2020-05-02 00:21:54.703000069,32837
2020-05-02 00:22:54.703000069,32839
2020-05-02 00:23:54.703000069,32841
2020-05-02 00:24:54.701999903,32843
2020-05-02 00:25:54.703000069,32845
2020-05-02 00:26:54.701999903,32847
2020-05-02 00:27:54.703000069,32849
2020-05-02 00:28:54.703000069,32851
2020-05-02 00:29:54.703000069,32853
2020-05-02 00:30:54.701999903,32855
2020-05-02 00:31:54.701999903,32857
2020-05-02 00:32:54.701999903,32859
2020-05-02 00:33:54.703000069,32861
2020-05-02 00:34:54.703000069,32863
2020-05-02 00:35:54.703000069,32865
2020-05-02 00:36:54.703000069,32867
2020-05-02 00:37:54.703000069,32869
2020-05-02 00:38:54.703000069,32871
2020-05-02 00:39:54.703000069,32873
2020-05-02 00:40:54.703000069,32875
2020-05-02 00:41:54.703000069,32877
2020-05-02 00:42:54.703000069,32879
2020-05-02 00:43:54.703000069,32881
2020-05-02 00:44:54.703000069,32883
2020-05-02 00:45:54.701999903,32885
2020-05-02 00:46:54.703000069,32887
2020-05-02 00:47:54.703000069,32889
2020-05-02 00:48:54.703000069,32891
2020-05-02 00:49:54.703000069,32893
2020-05-02 00:50:54.701999903,32895
2020-05-02 00:51:54.703000069,32897
2020-05-02 00:52:54.703000069,32899
2020-05-02 00:53:54.703000069,32901
2020-05-02 00:54:54.703000069,32903
2020-05-02 00:55:54.703000069,32905
2020-05-02 00:56:54.703000069,32907
2020-05-02 00:57:54.701999903,32909
2020-05-02 00:58:54.703000069,32911
2020-05-02 00:59:54.701999903,32913
2020-05-02 01:00:54.703000069,32915
2020-05-02 01:01:54.703000069,32917
2020-05-02 01:02:54.701999903,32919
2020-05-02 01:03:54.703000069,32921
2020-05-02 01:04:54.703000069,32923
2020-05-02 01:05:54.701999903,32925
2020-05-02 01:06:54.703000069,32927
2020-05-02 01:07:54.703000069,32929
2020-05-02 01:08:54.703000069,32931
2020-05-02 01:09:54.703000069,32933
2020-05-02 01:10:54.703000069,32935
2020-05-02 01:11:54.703000069,32937
2020-05-02 01:12:54.703000069,32939
2020-05-02 01:13:54.701999903,32941
2020-05-02 01:14:54.703000069,32943
2020-05-02 01:15:54.703000069,32945
2020-05-02 01:16:54.703000069,32947
2020-05-02 01:17:54.703000069,32949
2020-05-02 01:18:54.703000069,32951
2020-05-02 01:19:54.703000069,32953
2020-05-02 01:20:54.703000069,32955
2020-05-02 01:21:54.703000069,32957
2020-05-02 01:22:54.703000069,32959
2020-05-02 01:23:54.703000069,32961
2020-05-02 01:24:54.703000069,32963
2020-05-02 01:25:54.703000069,32965
2020-05-02 01:26:54.703000069,32967
2020-05-02 01:27:54.701999903,32969
2020-05-02 01:28:54.703000069,32971
2020-05-02 01:29:54.703000069,32973
2020-05-02 01:30:54.703000069,32975
2020-05-02 01:31:54.703000069,32977
2020-05-02 01:32:54.703000069,32979
2020-05-02 01:33:54.703000069,32981
2020-05-02 01:34:54.703000069,32983
2020-05-02 01:35:54.703000069,32985
2020-05-02 01:36:54.703000069,32987
2020-05-02 01:37:54.703000069,32989
2020-05-02 01:38:54.703000069,32991
2020-05-02 01:39:54.703000069,32993
2020-05-02 01:40:54.701999903,32995
2020-05-02 01:41:54.703000069,32997
2020-05-02 01:42:54.703000069,32999
2020-05-02 01:43:54.701999903,33001
2020-05-02 01:44:54.703000069,33003
2020-05-02 01:45:54.701999903,33005
2020-05-02 01:46:54.703000069,33007
2020-05-02 01:47:54.703000069,33009
2020-05-02 01:48:54.701999903,33011
2020-05-02 01:49:54.703000069,33013
2020-05-02 01:50:54.703000069,33015
2020-05-02 01:51:54.703000069,33017
2020-05-02 01:52:54.703000069,33019
2020-05-02 01:53:54.703000069,33021
2020-05-02 01:54:54.703000069,33023
2020-05-02 01:55:54.703000069,33025
2020-05-02 01:56:54.701999903,33027
2020-05-02 01:57:54.703000069,33029
2020-05-02 01:58:54.703000069,33031
2020-05-02 01:59:54.703000069,33033
2020-05-02 02:00:54.703000069,33035
2020-05-02 02:01:54.703000069,33037
2020-05-02 02:02:54.701999903,33039
2020-05-02 02:03:54.703000069,33041
2020-05-02 02:04:54.703000069,33043
2020-05-02 02:05:54.703000069,33045
2020-05-02 02:06:54.703000069,33047
2020-05-02 02:07:54.703000069,33049
2020-05-02 02:08:54.703000069,33051
2020-05-02 02:09:54.703000069,33053
2020-05-02 02:10:54.703000069,33055
2020-05-02 02:11:54.703000069,33057
2020-05-02 02:12:54.703000069,33059
2020-05-02 02:13:54.703000069,33061
2020-05-02 02:14:54.703000069,33063
2020-05-02 02:15:54.703000069,33065
2020-05-02 02:16:54.703000069,33067
2020-05-02 02:17:54.703000069,33069
2020-05-02 02:18:54.701999903,33071
2020-05-02 02:19:54.703000069,33073
2020-05-02 02:20:54.703000069,33075
2020-05-02 02:21:54.701999903,33077
2020-05-02 02:22:54.701999903,33079
2020-05-02 02:23:54.701999903,33081
2020-05-02 02:24:54.701999903,33083
2020-05-02 02:25:54.703000069,33085
2020-05-02 02:26:54.703000069,33087
2020-05-02 02:27:54.703000069,33089
2020-05-02 02:28:54.703000069,33091
2020-05-02 02:29:54.703000069,33093
2020-05-02 02:30:54.703000069,33095
2020-05-02 02:31:54.703000069,33097
2020-05-02 02:32:54.703000069,33099
2020-05-02 02:33:54.703000069,33101
2020-05-02 02:34:54.703000069,33103
2020-05-02 02:35:54.701999903,33105
2020-05-02 02:36:54.703000069,33107
2020-05-02 02:37:54.703000069,33109
2020-05-02 02:38:54.703000069,33111
2020-05-02 02:39:54.703000069,33113
2020-05-02 02:40:54.701999903,33115
2020-05-02 02:41:54.703000069,33117
2020-05-02 02:42:54.703000069,33119
2020-05-02 02:43:54.703000069,33121
2020-05-02 02:44:54.703000069,33123
2020-05-02 02:45:54.703000069,33125
2020-05-02 02:46:54.703000069,33127
2020-05-02 02:47:54.703000069,33129
2020-05-02 02:48:54.703000069,33131
2020-05-02 02:49:54.703000069,33133
2020-05-02 02:50:54.701999903,33135
2020-05-02 02:51:54.701999903,33137
2020-05-02 02:52:54.703000069,33139
2020-05-02 02:53:54.703000069,33141
2020-05-02 02:54:54.703000069,33143
2020-05-02 02:55:54.703000069,33145
2020-05-02 02:56:54.703000069,33147
2020-05-02 02:57:54.703000069,33149
2020-05-02 02:58:54.701999903,33151
2020-05-02 02:59:54.703000069,33153
2020-05-02 03:00:54.703000069,33155
2020-05-02 03:01:54.701999903,33157
2020-05-02 03:02:54.703000069,33159
2020-05-02 03:03:54.703000069,33161
2020-05-02 03:04:54.703000069,33163
2020-05-02 03:05:54.701999903,33165
2020-05-02 03:06:54.703000069,33167
2020-05-02 03:07:54.701999903,33169
2020-05-02 03:08:54.703000069,33171
2020-05-02 03:09:54.703000069,33173
2020-05-02 03:10:54.703000069,33175
2020-05-02 03:11:54.703000069,33177
2020-05-02 03:12:54.701999903,33179
2020-05-02 03:13:54.701999903,33181
2020-05-02 03:14:54.703000069,33183
2020-05-02 03:15:54.703000069,33185
2020-05-02 03:16:54.703000069,33187
2020-05-02 03:17:54.703000069,33189
2020-05-02 03:18:54.701999903,33191
2020-05-02 03:19:54.703000069,33193
2020-05-02 03:20:54.703000069,33195
2020-05-02 03:21:54.703000069,33197
2020-05-02 03:22:54.703000069,33199
2020-05-02 03:23:54.703000069,33201
2020-05-02 03:24:54.703000069,33203
2020-05-02 03:25:54.703000069,33205
2020-05-02 03:26:54.703000069,33207
2020-05-02 03:27:54.703000069,33209
2020-05-02 03:28:54.703000069,33211
2020-05-02 03:29:54.703000069,33213
2020-05-02 03:30:54.703000069,33215
2020-05-02 03:31:54.703000069,33217
2020-05-02 03:32:54.701999903,33219
2020-05-02 03:33:54.703999996,33221
2020-05-02 03:34:54.703000069,33223
2020-05-02 03:35:54.703000069,33225
2020-05-02 03:36:54.703000069,33227
2020-05-02 03:37:54.703000069,33229
2020-05-02 03:38:54.703000069,33231
2020-05-02 03:39:54.703000069,33233
2020-05-02 03:40:54.701999903,33235
2020-05-02 03:41:54.703000069,33237
2020-05-02 03:42:54.703000069,33239
2020-05-02 03:43:54.703000069,33241
2020-05-02 03:44:54.703000069,33243
2020-05-02 03:45:54.703000069,33245
2020-05-02 03:46:54.703000069,33247
2020-05-02 03:47:54.703000069,33249
2020-05-02 03:48:54.703000069,33251
2020-05-02 03:49:54.703000069,33253
2020-05-02 03:50:54.703000069,33255
2020-05-02 03:51:54.703000069,33257
2020-05-02 03:52:54.703000069,33259
2020-05-02 03:53:54.703000069,33261
2020-05-02 03:54:54.703000069,33263
2020-05-02 03:55:54.703000069,33265
2020-05-02 03:56:54.703000069,33267
2020-05-02 03:57:54.703000069,33269
2020-05-02 03:58:54.701999903,33271
2020-05-02 03:59:54.703000069,33273
2020-05-02 04:00:54.703000069,33275
2020-05-02 04:01:54.701999903,33277
2020-05-02 04:02:54.703000069,33279
2020-05-02 04:03:54.703000069,33281
2020-05-02 04:04:54.703000069,33283
2020-05-02 04:05:54.703000069,33285
2020-05-02 04:06:54.703000069,33287
2020-05-02 04:07:54.703000069,33289
2020-05-02 04:08:54.703000069,33291
2020-05-02 04:09:54.703000069,33293
2020-05-02 04:10:54.703000069,33295
2020-05-02 04:11:54.703000069,33297
2020-05-02 04:12:54.701999903,33299
2020-05-02 04:13:54.703000069,33301
2020-05-02 04:14:54.703000069,33303
2020-05-02 04:15:54.703000069,33305
2020-05-02 04:16:54.703000069,33307
2020-05-02 04:17:54.703000069,33309
2020-05-02 04:18:54.703000069,33311
2020-05-02 04:19:54.703000069,33313
2020-05-02 04:20:54.703000069,33315
2020-05-02 04:21:54.703000069,33317
2020-05-02 04:22:54.703000069,33319
2020-05-02 04:23:54.703000069,33321
2020-05-02 04:24:54.703000069,33323
2020-05-02 04:25:54.703000069,33325
2020-05-02 04:26:54.703000069,33327
2020-05-02 04:27:54.703000069,33329
2020-05-02 04:28:54.703000069,33331
2020-05-02 04:29:54.703000069,33333
2020-05-02 04:30:54.703000069,33335
2020-05-02 04:31:54.703000069,33337
2020-05-02 04:32:54.703000069,33339
2020-05-02 04:33:54.703000069,33341
2020-05-02 04:34:54.703000069,33343
2020-05-02 04:35:54.703000069,33345
2020-05-02 04:36:54.701999903,33347
2020-05-02 04:37:54.703000069,33349
2020-05-02 04:38:54.701999903,33351
2020-05-02 04:39:54.703000069,33353
2020-05-02 04:40:54.703000069,33355
2020-05-02 04:41:54.703000069,33357
2020-05-02 04:42:54.701999903,33359
2020-05-02 04:43:54.703000069,33361
2020-05-02 04:44:54.703000069,33363
2020-05-02 04:45:54.703000069,33365
2020-05-02 04:46:54.703000069,33367
2020-05-02 04:47:54.701999903,33369
2020-05-02 04:48:54.703000069,33371
2020-05-02 04:49:54.703000069,33373
2020-05-02 04:50:54.701999903,33375
2020-05-02 04:51:54.703000069,33377
2020-05-02 04:52:54.701999903,33379
2020-05-02 04:53:54.703000069,33381
2020-05-02 04:54:54.703000069,33383
2020-05-02 04:55:54.703000069,33385
2020-05-02 04:56:54.703000069,33387
2020-05-02 04:57:54.701999903,33389
2020-05-02 04:58:54.701999903,33391
2020-05-02 04:59:54.703000069,33393
2020-05-02 05:00:54.703000069,33395
2020-05-02 05:01:54.703000069,33397
2020-05-02 05:02:54.703000069,33399
2020-05-02 05:03:54.703000069,33401
2020-05-02 05:04:54.703000069,33403
2020-05-02 05:05:54.703000069,33405
2020-05-02 05:06:54.703000069,33407
2020-05-02 05:07:54.701999903,33409
2020-05-02 05:08:54.703000069,33411
2020-05-02 05:09:54.701999903,33413
2020-05-02 05:10:54.701999903,33415
2020-05-02 05:11:54.703000069,33417
2020-05-02 05:12:54.703000069,33419
2020-05-02 05:13:54.703000069,33421
2020-05-02 05:14:54.703000069,33423
2020-05-02 05:15:54.703000069,33425
2020-05-02 05:16:54.703000069,33427
2020-05-02 05:17:54.703000069,33429
2020-05-02 05:18:54.703999996,33431
2020-05-02 05:19:54.703000069,33433
2020-05-02 05:20:54.701999903,33435
2020-05-02 05:21:54.703000069,33437
2020-05-02 05:22:54.703000069,33439
2020-05-02 05:23:54.703000069,33441
2020-05-02 05:24:54.703000069,33443
2020-05-02 05:25:54.704999924,33445
2020-05-02 05:26:54.703000069,33447
2020-05-02 05:27:54.703000069,33449
2020-05-02 05:28:54.703000069,33451
2020-05-02 05:29:54.703000069,33453
2020-05-02 05:30:54.703000069,33455
2020-05-02 05:31:54.703000069,33457
2020-05-02 05:32:54.701999903,33459
2020-05-02 05:33:54.703000069,33461
2020-05-02 05:34:54.703000069,33463
2020-05-02 05:35:54.703000069,33465
2020-05-02 05:36:54.701999903,33467
2020-05-02 05:37:54.703000069,33469
2020-05-02 05:38:54.701999903,33471
2020-05-02 05:39:54.703000069,33473
2020-05-02 05:40:54.703000069,33475
2020-05-02 05:41:54.701999903,33477
2020-05-02 05:42:54.703000069,33479
2020-05-02 05:43:54.703000069,33481
2020-05-02 05:44:54.703000069,33483
2020-05-02 05:45:54.703000069,33485
2020-05-02 05:46:54.701999903,33487
2020-05-02 05:47:54.703000069,33489
2020-05-02 05:48:54.703000069,33491
2020-05-02 05:49:54.703000069,33493
2020-05-02 05:50:54.701999903,33495
2020-05-02 05:51:54.703000069,33497
2020-05-02 05:52:54.703000069,33499
2020-05-02 05:53:54.701999903,33501
2020-05-02 05:54:54.701999903,33503
2020-05-02 05:55:54.701999903,33505
2020-05-02 05:56:54.701999903,33507
2020-05-02 05:57:54.703000069,33509
2020-05-02 05:58:54.703000069,33511
2020-05-02 05:59:54.703000069,33513
2020-05-02 06:00:54.701999903,33515
2020-05-02 06:01:54.701999903,33517
2020-05-02 06:02:54.703000069,33519
2020-05-02 06:03:54.704999924,33521
2020-05-02 06:04:54.701999903,33523
2020-05-02 06:05:54.703000069,33525
2020-05-02 06:06:54.703000069,33527
2020-05-02 06:07:54.701999903,33529
2020-05-02 06:08:54.701999903,33531
2020-05-02 06:09:54.703000069,33533
2020-05-02 06:10:54.703000069,33535
2020-05-02 06:11:54.703000069,33537
2020-05-02 06:12:54.703000069,33539
2020-05-02 06:13:54.703000069,33541
2020-05-02 06:14:54.703000069,33543
2020-05-02 06:15:54.703000069,33545
2020-05-02 06:16:54.703000069,33547
2020-05-02 06:17:54.703000069,33549
2020-05-02 06:18:54.703000069,33551
2020-05-02 06:19:54.703000069,33553
2020-05-02 06:20:54.703000069,33555
2020-05-02 06:21:54.701999903,33557
2020-05-02 06:22:54.701999903,33559
2020-05-02 06:23:54.703000069,33561
2020-05-02 06:24:54.703000069,33563
2020-05-02 06:25:54.703000069,33565
2020-05-02 06:26:54.703000069,33567
2020-05-02 06:27:54.703000069,33569
2020-05-02 06:28:54.703000069,33571
2020-05-02 06:29:54.703000069,33573
2020-05-02 06:30:54.703000069,33575
2020-05-02 06:31:54.703000069,33577
2020-05-02 06:32:54.703000069,33579
2020-05-02 06:33:54.703000069,33581
2020-05-02 06:34:54.703000069,33583
2020-05-02 06:35:54.703000069,33585
2020-05-02 06:36:54.701999903,33587
2020-05-02 06:37:54.703000069,33589
2020-05-02 06:38:54.703000069,33591
2020-05-02 06:39:54.703000069,33593
2020-05-02 06:40:54.703000069,33595
2020-05-02 06:41:54.703000069,33597
2020-05-02 06:42:54.701999903,33599
2020-05-02 06:43:54.703000069,33601
2020-05-02 06:44:54.703000069,33603
2020-05-02 06:45:54.703000069,33605
2020-05-02 06:46:54.703000069,33607
2020-05-02 06:47:54.703000069,33609
2020-05-02 06:48:54.703000069,33611
2020-05-02 06:49:54.701999903,33613
2020-05-02 06:50:54.703000069,33615
2020-05-02 06:51:54.703000069,33617
2020-05-02 06:52:54.701999903,33619
2020-05-02 06:53:54.703000069,33621
2020-05-02 06:54:54.703000069,33623
2020-05-02 06:55:54.703000069,33625
